500;100;0
500;100;0,1
500;100;0,2
500;100;0,3
500;100;0,4
500;100;0,5
500;100;0,6
500;100;0,7
500;100;0,8
500;100;0,9
500;100;1
500;100;1,1
500;100;1,2
500;100;1,3
500;100;1,4
500;100;1,5
500;100;1,6
500;100;1,7
500;100;1,8
500;100;1,9
500;100;2
500;100;2,1
500;100;2,2
500;100;2,3
500;100;2,4
500;100;2,5
500;100;2,6
500;100;2,7
500;100;2,8
500;100;2,9
500;100;3
500;100;3,1
500;100;3,2
500;100;3,3
500;100;3,4
500;100;3,5
500;100;3,6
500;100;3,7
500;100;3,8
500;100;3,9
500;100;4
500;100;4,1
500;100;4,2
500;100;4,3
500;100;4,4
500;100;4,5
500;100;4,6
500;100;4,7
500;100;4,8
500;100;4,9
500;100;5
500;100;5,1
500;100;5,2
500;100;5,3
500;100;5,4
500;100;5,5
500;100;5,6
500;100;5,7
500;100;5,8
500;100;5,9
500;100;6
500;100;6,1
500;100;6,2
500;100;6,3
500;100;6,4
500;100;6,5
500;100;6,6
500;100;6,7
500;100;6,8
500;100;6,9
500;100;7
500;100;7,1
500;100;7,2
500;100;7,3
500;100;7,4
500;100;7,5
500;100;7,6
500;100;7,7
500;100;7,8
500;100;7,9
500;100;8
500;100;8,1
500;100;8,2
500;100;8,3
500;100;8,4
500;100;8,5
500;100;8,6
500;100;8,7
500;100;8,8
500;100;8,9
500;100;9
500;100;9,1
500;100;9,2
500;100;9,3
500;100;9,4
500;100;9,5
500;100;9,6
500;100;9,7
500;100;9,8
500;100;9,9
500;100;10
500;100;10,1
500;100;10,2
500;100;10,3
500;100;10,4
500;100;10,5
500;100;10,6
500;100;10,7
500;100;10,8
500;100;10,9
500;100;11
500;100;11,1
500;100;11,2
500;100;11,3
500;100;11,4
500;100;11,5
500;100;11,6
500;100;11,7
500;100;11,8
500;100;11,9
500;100;12
500;100;12,1
500;100;12,2
500;100;12,3
500;100;12,4
500;100;12,5
500;100;12,6
500;100;12,7
500;100;12,8
500;100;12,9
500;100;13
500;100;13,1
500;100;13,2
500;100;13,3
500;100;13,4
500;100;13,5
500;100;13,6
500;100;13,7
500;100;13,8
500;100;13,9
500;100;14
500;100;14,1
500;100;14,2
500;100;14,3
500;100;14,4
500;100;14,5
500;100;14,6
500;100;14,7
500;100;14,8
500;100;14,9
500;100;15
500;100;15,1
500;100;15,2
500;100;15,3
500;100;15,4
500;100;15,5
500;100;15,6
500;100;15,7
500;100;15,8
500;100;15,9
500;100;16
500;100;16,1
500;100;16,2
500;100;16,3
500;100;16,4
500;100;16,5
500;100;16,6
500;100;16,7
500;100;16,8
500;100;16,9
500;100;17
500;100;17,1
500;100;17,2
500;100;17,3
500;100;17,4
500;100;17,5
500;100;17,6
500;100;17,7
500;100;17,8
500;100;17,9
500;100;18
500;100;18,1
500;100;18,2
500;100;18,3
500;100;18,4
500;100;18,5
500;100;18,6
500;100;18,7
500;100;18,8
500;100;18,9
500;100;19
500;100;19,1
500;100;19,2
500;100;19,3
500;100;19,4
500;100;19,5
500;100;19,6
500;100;19,7
500;100;19,8
500;100;19,9
500;100;20
500;100;20,1
500;100;20,2
500;100;20,3
500;100;20,4
500;100;20,5
500;100;20,6
500;100;20,7
500;100;20,8
500;100;20,9
500;100;21
500;100;21,1
500;100;21,2
500;100;21,3
500;100;21,4
500;100;21,5
500;100;21,6
500;100;21,7
500;100;21,8
500;100;21,9
500;100;22
500;100;22,1
500;100;22,2
500;100;22,3
500;100;22,4
500;100;22,5
500;100;22,6
500;100;22,7
500;100;22,8
500;100;22,9
500;100;23
500;100;23,1
500;100;23,2
500;100;23,3
500;100;23,4
500;100;23,5
500;100;23,6
500;100;23,7
500;100;23,8
500;100;23,9
500;100;24
500;100;24,1
500;100;24,2
500;100;24,3
500;100;24,4
500;100;24,5
500;100;24,6
500;100;24,7
500;100;24,8
500;100;24,9
500;100;25
500;100;25,1
500;100;25,2
500;100;25,3
500;100;25,4
500;100;25,5
500;100;25,6
500;100;25,7
500;100;25,8
500;100;25,9
500;100;26
500;100;26,1
500;100;26,2
500;100;26,3
500;100;26,4
500;100;26,5
500;100;26,6
500;100;26,7
500;100;26,8
500;100;26,9
500;100;27
500;100;27,1
500;100;27,2
500;100;27,3
500;100;27,4
500;100;27,5
500;100;27,6
500;100;27,7
500;100;27,8
500;100;27,9
500;100;28
500;100;28,1
500;100;28,2
500;100;28,3
500;100;28,4
500;100;28,5
500;100;28,6
500;100;28,7
500;100;28,8
500;100;28,9
500;100;29
500;100;29,1
500;100;29,2
500;100;29,3
500;100;29,4
500;100;29,5
500;100;29,6
500;100;29,7
500;100;29,8
500;100;29,9
500;100;30
500;100;30,1
500;100;30,2
500;100;30,3
500;100;30,4
500;100;30,5
500;100;30,6
500;100;30,7
500;100;30,8
500;100;30,9
500;100;31
500;100;31,1
500;100;31,2
500;100;31,3
500;100;31,4
500;100;31,5
500;100;31,6
500;100;31,7
500;100;31,8
500;100;31,9
500;100;32
500;100;32,1
500;100;32,2
500;100;32,3
500;100;32,4
500;100;32,5
500;100;32,6
