550;80;0
741,762;80,4532;0,1
996,408;81,6307;0,2
1327,5;83,798;0,3
1743,96;87,3175;0,4
2241,34;92,6678;0,5
2788,36;100,439;0,6
3312,22;111,253;0,7
3695,47;125,544;0,8
3806,19;143,133;0,9
3568,97;162,784;1
3031,68;182,219;1,1
2350,48;198,946;1,2
1693,65;211,372;1,3
1160,18;219,249;1,4
771,804;223,269;1,5
507,052;224,436;1,6
332,906;223,662;1,7
220,157;221,635;1,8
147,386;218,825;1,9
100,192;215,542;2
69,2874;211,982;2,1
48,7959;208,27;2,2
35,0152;204,485;2,3
25,6081;200,677;2,4
19,0879;196,877;2,5
14,4997;193,108;2,6
11,2227;189,38;2,7
8,84854;185,705;2,8
7,10506;182,085;2,9
5,80843;178,525;3
4,83294;175,028;3,1
4,09159;171,592;3,2
3,52341;168,22;3,3
3,08524;164,911;3,4
2,7462;161,664;3,5
2,48403;158,48;3,6
2,28261;155,356;3,7
2,13021;152,293;3,8
2,01836;149,29;3,9
1,94103;146,346;4
1,89408;143,459;4,1
1,87487;140,629;4,2
1,88204;137,854;4,3
1,91536;135,135;4,4
1,97569;132,469;4,5
2,06498;129,857;4,6
2,18641;127,296;4,7
2,34451;124,787;4,8
2,54545;122,328;4,9
2,79747;119,918;5
3,11131;117,558;5,1
3,50103;115,245;5,2
3,9849;112,98;5,3
4,58677;110,762;5,4
5,33781;108,59;5,5
6,27892;106,464;5,6
7,46401;104,385;5,7
8,96447;102,351;5,8
10,8753;100,364;5,9
13,3237;98,4245;6
16,4803;96,5328;6,1
20,576;94,6912;6,2
25,9237;92,9021;6,3
32,9503;91,1692;6,4
42,2394;89,4976;6,5
54,5924;87,8944;6,6
71,1124;86,3695;6,7
93,3195;84,9363;6,8
123,309;83,6134;6,9
163,964;82,4265;7
219,23;81,4113;7,1
294,459;80,617;7,2
396,803;80,1124;7,3
535,578;79,9929;7,4
722,43;80,3921;7,5
970,905;81,4959;7,6
1294,71;83,5624;7,7
1703,44;86,9443;7,8
2194,31;92,1096;7,9
2739,07;99,6393;8
3269,03;110,16;8,1
3670,18;124,135;8,2
3809,53;141,461;8,3
3603,36;161,006;8,4
3087,58;180,564;8,5
2411,94;197,611;8,6
1747,78;210,447;8,7
1201,63;218,708;8,8
800,896;223,032;8,9
526,488;224,413;9
345,576;223,781;9,1
228,345;221,843;9,2
152,686;219,089;9,3
103,648;215,839;9,4
71,5678;212,298;9,5
50,3208;208,597;9,6
36,0502;204,816;9,7
26,3214;201,008;9,8
19,5872;197,207;9,9
14,8545;193,434;10
11,4786;189,703;10,1
9,03587;186,023;10,2
7,24403;182,398;10,3
5,91284;178,833;10,4
4,91231;175,33;10,5
4,15255;171,889;10,6
