500;100;0
498,121;101,509;0,1
492,507;103,025;0,2
483,286;104,532;0,3
470,702;106,016;0,4
455,1;107,459;0,5
436,907;108,849;0,6
416,605;110,171;0,7
394,704;111,416;0,8
371,715;112,573;0,9
348,126;113,636;1
324,386;114,6;1,1
300,887;115,463;1,2
277,959;116,225;1,3
255,866;116,886;1,4
234,81;117,45;1,5
214,93;117,919;1,6
196,317;118,3;1,7
179,013;118,596;1,8
163,025;118,814;1,9
148,33;118,959;2
134,885;119,038;2,1
122,629;119,055;2,2
111,493;119,017;2,3
101,4;118,928;2,4
92,2728;118,794;2,5
84,0322;118,619;2,6
76,6019;118,407;2,7
69,9085;118,162;2,8
63,8831;117,887;2,9
58,461;117,586;3
53,5829;117,262;3,1
49,1941;116,917;3,2
45,2449;116,554;3,3
41,6901;116,174;3,4
38,489;115,78;3,5
35,6049;115,373;3,6
33,0049;114,955;3,7
30,6596;114,528;3,8
28,5425;114,092;3,9
26,6301;113,648;4
24,9015;113,197;4,1
23,3379;112,742;4,2
21,9226;112,281;4,3
20,6409;111,816;4,4
19,4796;111,347;4,5
18,4268;110,876;4,6
17,4722;110,402;4,7
16,6064;109,927;4,8
15,8211;109,449;4,9
15,1091;108,971;5
14,4637;108,491;5,1
13,8791;108,011;5,2
13,3501;107,531;5,3
12,8722;107,051;5,4
12,4412;106,571;5,5
12,0536;106,091;5,6
11,706;105,612;5,7
11,3957;105,134;5,8
11,1201;104,657;5,9
10,8771;104,181;6
10,6648;103,706;6,1
10,4814;103,232;6,2
10,3255;102,76;6,3
10,196;102,29;6,4
10,0918;101,821;6,5
10,012;101,354;6,6
9,95606;100,888;6,7
9,92342;100,425;6,8
9,91378;99,9639;6,9
9,92696;99,5048;7
9,96295;99,048;7,1
10,0219;98,5933;7,2
10,104;98,1411;7,3
10,2099;97,6913;7,4
10,34;97,244;7,5
10,4951;96,7993;7,6
10,6763;96,3573;7,7
10,8844;95,9181;7,8
11,121;95,4817;7,9
11,3875;95,0482;8
11,6855;94,6178;8,1
12,0171;94,1905;8,2
12,3844;93,7665;8,3
12,7899;93,3458;8,4
13,2364;92,9286;8,5
13,727;92,515;8,6
14,2651;92,1051;8,7
14,8546;91,6991;8,8
15,4997;91,2971;8,9
16,2052;90,8994;9
16,9763;90,506;9,1
17,819;90,1173;9,2
18,7396;89,7334;9,3
19,7454;89,3546;9,4
20,8444;88,9811;9,5
22,0453;88,6133;9,6
23,358;88,2514;9,7
24,7934;87,8958;9,8
26,3633;87,5469;9,9
28,0811;87,2051;10
29,9614;86,8709;10,1
32,0204;86,5448;10,2
34,276;86,2273;10,3
36,748;85,9192;10,4
39,4581;85,621;10,5
42,43;85,3335;10,6
45,6902;85,0576;10,7
49,2673;84,7942;10,8
53,1926;84,5442;10,9
57,5005;84,3089;11
62,228;84,0894;11,1
67,4153;83,8871;11,2
73,1055;83,7034;11,3
79,3448;83,5401;11,4
86,1823;83,3989;11,5
93,6696;83,2818;11,6
101,86;83,191;11,7
110,81;83,1286;11,8
120,574;83,0975;11,9
131,208;83,1002;12
142,765;83,1398;12,1
155,294;83,2194;12,2
168,837;83,3426;12,3
183,427;83,513;12,4
199,082;83,7343;12,5
215,806;84,0106;12,6
233,578;84,346;12,7
252,35;84,7446;12,8
272,042;85,2107;12,9
292,536;85,7483;13
313,672;86,3612;13,1
335,24;87,0529;13,2
356,981;87,8262;13,3
378,586;88,6834;13,4
