500;150;0
487,5;150;0,01
475,312;149,993;0,02
463,431;149,978;0,03
451,851;149,956;0,04
440,565;149,927;0,05
429,567;149,891;0,06
418,851;149,849;0,07
408,411;149,8;0,08
398,242;149,745;0,09
388,336;149,685;0,1
378,689;149,618;0,11
369,294;149,545;0,12
360,146;149,467;0,13
351,238;149,383;0,14
342,566;149,294;0,15
334,122;149,2;0,16
325,903;149,101;0,17
317,902;148,998;0,18
310,114;148,889;0,19
302,533;148,776;0,2
295,155;148,658;0,21
287,974;148,537;0,22
280,985;148,411;0,23
274,184;148,281;0,24
267,565;148,147;0,25
261,124;148,009;0,26
254,856;147,868;0,27
248,756;147,723;0,28
242,82;147,574;0,29
237,044;147,422;0,3
231,424;147,267;0,31
225,955;147,109;0,32
220,632;146,948;0,33
215,453;146,783;0,34
210,413;146,616;0,35
205,509;146,447;0,36
200,736;146,274;0,37
196,092;146,099;0,38
191,572;145,921;0,39
187,174;145,741;0,4
182,893;145,559;0,41
178,727;145,374;0,42
174,672;145,188;0,43
170,725;144,999;0,44
166,884;144,808;0,45
163,145;144,615;0,46
159,506;144,42;0,47
155,963;144,223;0,48
152,515;144,025;0,49
149,157;143,824;0,5
145,889;143,623;0,51
142,707;143,419;0,52
139,609;143,214;0,53
136,592;143,008;0,54
133,655;142,8;0,55
130,795;142,591;0,56
128,01;142,38;0,57
125,297;142,168;0,58
122,655;141,955;0,59
120,082;141,741;0,6
117,576;141,525;0,61
115,135;141,309;0,62
112,757;141,091;0,63
110,44;140,873;0,64
108,183;140,653;0,65
105,984;140,433;0,66
103,842;140,212;0,67
101,754;139,989;0,68
99,7192;139,766;0,69
97,7365;139,543;0,7
95,8041;139,318;0,71
93,9207;139,093;0,72
92,0848;138,867;0,73
90,2953;138,64;0,74
88,5508;138,413;0,75
86,85;138,185;0,76
85,1918;137,957;0,77
83,575;137,728;0,78
81,9985;137,499;0,79
80,4611;137,269;0,8
78,9617;137,038;0,81
77,4994;136,808;0,82
76,0731;136,576;0,83
74,6819;136,345;0,84
73,3247;136,113;0,85
72,0007;135,881;0,86
70,709;135,648;0,87
69,4487;135,415;0,88
68,219;135,182;0,89
67,0189;134,948;0,9
65,8478;134,715;0,91
64,7049;134,481;0,92
63,5894;134,246;0,93
62,5005;134,012;0,94
61,4376;133,778;0,95
60,4;133,543;0,96
59,387;133,308;0,97
58,398;133,073;0,98
57,4323;132,838;0,99
56,4893;132,603;1
55,5684;132,368;1,01
54,6691;132,132;1,02
53,7908;131,897;1,03
52,9329;131,662;1,04
52,0949;131,426;1,05
51,2764;131,191;1,06
50,4767;130,955;1,07
49,6954;130,72;1,08
48,9321;130,484;1,09
48,1863;130,249;1,1
47,4575;130,013;1,11
46,7453;129,778;1,12
46,0493;129,543;1,13
45,3691;129,308;1,14
44,7043;129,072;1,15
44,0545;128,837;1,16
43,4193;128,602;1,17
42,7983;128,368;1,18
42,1913;128,133;1,19
41,5978;127,898;1,2
41,0175;127,664;1,21
40,4502;127,429;1,22
39,8954;127,195;1,23
39,3529;126,961;1,24
38,8225;126,727;1,25
38,3037;126,493;1,26
37,7963;126,26;1,27
37,3;126,026;1,28
36,8146;125,793;1,29
36,3398;125,56;1,3
35,8754;125,327;1,31
35,4211;125,094;1,32
34,9767;124,862;1,33
34,5419;124,63;1,34
34,1165;124,398;1,35
33,7003;124,166;1,36
33,2931;123,934;1,37
32,8947;123,703;1,38
32,5049;123,472;1,39
32,1234;123,241;1,4
31,7501;123,01;1,41
31,3848;122,78;1,42
31,0273;122,55;1,43
30,6775;122,32;1,44
30,3352;122,09;1,45
30,0001;121,861;1,46
29,6722;121,632;1,47
29,3513;121,403;1,48
29,0372;121,174;1,49
28,7298;120,946;1,5
28,4289;120,718;1,51
28,1344;120,49;1,52
27,8461;120,263;1,53
27,564;120,036;1,54
27,2879;119,809;1,55
27,0176;119,582;1,56
26,7531;119,356;1,57
26,4942;119,13;1,58
26,2407;118,904;1,59
25,9927;118,679;1,6
25,7499;118,454;1,61
25,5123;118,229;1,62
25,2798;118,005;1,63
25,0522;117,781;1,64
24,8295;117,557;1,65
24,6115;117,334;1,66
24,3982;117,111;1,67
24,1895;116,888;1,68
23,9852;116,665;1,69
23,7854;116,443;1,7
23,5898;116,221;1,71
23,3985;116;1,72
23,2113;115,779;1,73
23,0282;115,558;1,74
22,849;115,338;1,75
22,6738;115,117;1,76
22,5024;114,898;1,77
22,3348;114,678;1,78
22,1709;114,459;1,79
22,0106;114,24;1,8
21,8539;114,022;1,81
21,7007;113,804;1,82
21,5509;113,586;1,83
21,4045;113,369;1,84
21,2614;113,152;1,85
21,1216;112,935;1,86
20,985;112,719;1,87
20,8516;112,503;1,88
20,7212;112,287;1,89
20,5939;112,072;1,9
20,4696;111,857;1,91
20,3483;111,642;1,92
20,2298;111,428;1,93
20,1142;111,214;1,94
20,0014;111,001;1,95
19,8914;110,788;1,96
19,7841;110,575;1,97
19,6795;110,363;1,98
19,5776;110,15;1,99
19,4782;109,939;2
19,3814;109,727;2,01
19,2871;109,517;2,02
19,1954;109,306;2,03
19,106;109,096;2,04
19,0192;108,886;2,05
18,9347;108,676;2,06
18,8525;108,467;2,07
18,7727;108,259;2,08
18,6952;108,05;2,09
18,6199;107,842;2,1
18,5469;107,634;2,11
18,4761;107,427;2,12
18,4075;107,22;2,13
18,3411;107,014;2,14
18,2767;106,808;2,15
18,2145;106,602;2,16
18,1544;106,396;2,17
18,0963;106,191;2,18
18,0403;105,987;2,19
17,9863;105,782;2,2
17,9343;105,578;2,21
17,8843;105,375;2,22
17,8362;105,171;2,23
17,7901;104,969;2,24
