500;150;0
437,5;150;0,05
382,812;149,812;0,1
335,14;149,461;0,15
293,699;148,969;0,2
257,744;148,354;0,25
226,587;147,635;0,3
199,603;146,828;0,35
176,236;145,946;0,4
155,992;145,001;0,45
138,443;144,003;0,5
123,213;142,962;0,55
109,98;141,884;0,6
98,4635;140,778;0,65
88,4257;139,647;0,7
79,6612;138,498;0,75
71,9943;137,333;0,8
65,2748;136,158;0,85
59,3744;134,974;0,9
54,183;133,784;0,95
49,6066;132,592;1
45,5647;131,397;1,05
41,9882;130,203;1,1
38,8178;129,01;1,15
36,0025;127,82;1,2
33,4985;126,634;1,25
31,268;125,453;1,3
29,2784;124,277;1,35
27,5014;123,107;1,4
25,9128;121,943;1,45
24,4912;120,787;1,5
23,2185;119,638;1,55
22,0786;118,497;1,6
21,0576;117,365;1,65
20,1434;116,241;1,7
19,3256;115,125;1,75
18,5948;114,018;1,8
17,9432;112,92;1,85
17,3636;111,832;1,9
16,85;110,752;1,95
16,397;109,682;2
16,0001;108,621;2,05
15,6553;107,57;2,1
15,359;106,528;2,15
15,1084;105,495;2,2
14,9008;104,472;2,25
14,7342;103,459;2,3
14,6068;102,454;2,35
14,5172;101,46;2,4
14,4642;100,475;2,45
14,447;99,499;2,5
14,4651;98,5328;2,55
14,5182;97,576;2,6
14,6062;96,6285;2,65
14,7293;95,6905;2,7
14,888;94,7618;2,75
15,0829;93,8424;2,8
15,3151;92,9323;2,85
15,5857;92,0314;2,9
15,8962;91,1398;2,95
16,2483;90,2573;3
16,6441;89,3841;3,05
17,0858;88,52;3,1
17,5762;87,6651;3,15
18,1182;86,8192;3,2
18,7152;85,9825;3,25
19,371;85,1549;3,3
20,09;84,3363;3,35
20,8767;83,5268;3,4
21,7364;82,7264;3,45
22,6751;81,9351;3,5
23,6992;81,1529;3,55
24,8158;80,3799;3,6
26,033;79,616;3,65
27,3597;78,8613;3,7
28,8055;78,1158;3,75
30,3815;77,3796;3,8
32,0996;76,6529;3,85
33,9732;75,9356;3,9
36,0171;75,2278;3,95
38,2476;74,5297;4
40,6831;73,8414;4,05
43,3436;73,1631;4,1
46,2516;72,4949;4,15
49,432;71,837;4,2
52,9124;71,1896;4,25
56,7234;70,5531;4,3
60,8993;69,9276;4,35
65,4777;69,3135;4,4
70,5009;68,7111;4,45
76,0157;68,1209;4,5
82,074;67,5432;4,55
88,7336;66,9787;4,6
96,0589;66,4278;4,65
104,121;65,8911;4,7
113;65,3694;4,75
122,783;64,8634;4,8
133,568;64,3741;4,85
145,465;63,9023;4,9
158,592;63,4492;4,95
173,084;63,016;5
189,087;62,6039;5,05
206,765;62,2147;5,1
226,296;61,8498;5,15
247,879;61,5112;5,2
271,731;61,2011;5,25
298,088;60,9216;5,3
327,21;60,6756;5,35
359,378;60,4659;5,4
394,897;60,2959;5,45
434,095;60,1691;5,5
477,321;60,0898;5,55
524,946;60,0626;5,6
577,358;60,0926;5,65
634,961;60,1855;5,7
698,162;60,348;5,75
767,371;60,5872;5,8
842,982;60,9111;5,85
925,36;61,329;5,9
1014,82;61,8507;5,95
1111,61;62,4875;6
1215,86;63,2519;6,05
1327,56;64,1575;6,1
1446,51;65,2194;6,15
1572,29;66,454;6,2
1704,15;67,8791;6,25
1841;69,5139;6,3
1981,31;71,3782;6,35
2123,08;73,4929;6,4
2263,77;75,8786;6,45
2400,29;78,5553;6,5
2528,97;81,5408;6,55
2645,68;84,8497;6,6
2745,89;88,4909;6,65
2824,89;92,4657;6,7
2878,1;96,7652;6,75
2901,38;101,368;6,8
2891,46;106,236;6,85
2846,38;111,317;6,9
2765,85;116,541;6,95
2651,47;121,822;7
2506,82;127,064;7,05
2337,21;132,164;7,1
2149,27;137,02;7,15
1950,36;141,54;7,2
1747,81;145,646;7,25
1548,36;149,28;7,3
1357,6;152,41;7,35
1179,72;155,025;7,4
1017,44;157,132;7,45
872,115;158,758;7,5
744,006;159,94;7,55
632,517;160,72;7,6
536,5;161,146;7,65
454,488;161,264;7,7
384,879;161,117;7,75
326,072;160,746;7,8
276,553;160,187;7,85
234,941;159,471;7,9
200,011;158,626;7,95
170,696;157,674;8
146,084;156,635;8,05
125,4;155,527;8,1
107,993;154,362;8,15
93,3161;153,151;8,2
80,9164;151,906;8,25
70,4164;150,632;8,3
61,503;149,338;8,35
53,9168;148,029;8,4
47,443;146,708;8,45
41,9031;145,38;8,5
37,1492;144,048;8,55
33,0583;142,715;8,6
29,5281;141,382;8,65
26,4733;140,052;8,7
23,8226;138,725;8,75
21,5162;137,404;8,8
19,5042;136,089;8,85
17,7445;134,781;8,9
16,2016;133,481;8,95
14,8454;132,19;9
13,6508;130,907;9,05
12,596;129,634;9,1
11,6628;128,37;9,15
10,8357;127,116;9,2
10,1011;125,873;9,25
9,44774;124,639;9,3
8,86577;123,417;9,35
8,34676;122,204;9,4
7,88342;121,003;9,45
7,46949;119,812;9,5
7,09953;118,631;9,55
6,76884;117,462;9,6
6,47335;116,303;9,65
6,20951;115,155;9,7
5,97424;114,018;9,75
5,76487;112,891;9,8
5,57908;111,776;9,85
5,41484;110,67;9,9
5,27039;109,576;9,95
5,14422;108,491;10
5,03502;107,418;10,05
4,94165;106,354;10,1
4,86315;105,301;10,15
4,7987;104,258;10,2
4,74761;103,226;10,25
4,70932;102,203;10,3
4,68338;101,191;10,35
4,66943;100,189;10,4
4,66723;99,1961;10,45
4,67661;98,2134;10,5
4,6975;97,2404;10,55
4,72991;96,2772;10,6
4,77393;95,3235;10,65
4,82974;94,3794;10,7
4,89761;93,4447;10,75
4,97787;92,5194;10,8
5,07097;91,6034;10,85
5,17741;90,6967;10,9
5,29783;89,7991;10,95
5,43294;88,9106;11
5,58356;88,0312;11,05
5,75063;87,1607;11,1
5,93521;86,2991;11,15
6,13851;85,4464;11,2
6,36185;84,6024;11,25
6,60675;83,7671;11,3
6,87486;82,9405;11,35
7,16807;82,1225;11,4
7,48843;81,3131;11,45
7,83827;80,5121;11,5
8,22015;79,7196;11,55
8,63692;78,9355;11,6
9,09175;78,1598;11,65
9,58817;77,3924;11,7
10,1301;76,6333;11,75
10,7218;75,8825;11,8
11,3683;75,14;11,85
12,0748;74,4057;11,9
12,8475;73,6796;11,95
13,6928;72,9617;12
14,6184;72,2521;12,05
15,6325;71,5507;12,1
16,7443;70,8575;12,15
17,9643;70,1727;12,2
19,3038;69,4962;12,25
20,7759;68,828;12,3
22,395;68,1684;12,35
24,1772;67,5172;12,4
26,1405;66,8747;12,45
28,3053;66,2409;12,5
30,6942;65,616;12,55
33,3327;65,0001;12,6
36,2493;64,3934;12,65
39,4761;63,7962;12,7
43,049;63,2086;12,75
47,0086;62,6309;12,8
51,4003;62,0635;12,85
56,2751;61,5067;12,9
61,6907;60,9608;12,95
67,7116;60,4264;13
74,4105;59,904;13,05
81,8694;59,3941;13,1
90,1804;58,8974;13,15
99,447;58,4147;13,2
109,786;57,9467;13,25
121,328;57,4945;13,3
134,221;57,0591;13,35
148,63;56,6416;13,4
164,74;56,2436;13,45
182,762;55,8665;13,5
202,926;55,512;13,55
225,496;55,1822;13,6
250,761;54,8792;13,65
279,048;54,6057;13,7
310,716;54,3644;13,75
346,165;54,1586;13,8
385,837;53,9919;13,85
430,216;53,8687;13,9
479,832;53,7935;13,95
535,26;53,7718;14
597,121;53,8097;14,05
666,074;53,9142;14,1
742,815;54,0933;14,15
828,066;54,356;14,2
922,556;54,7126;14,25
1027,01;55,175;14,3
1142,1;55,7566;14,35
1268,42;56,4726;14,4
1406,45;57,3405;14,45
1556,44;58,38;14,5
1718,39;59,6135;14,55
1891,89;61,0662;14,6
2076,04;62,7661;14,65
2269,29;64,7445;14,7
2469,3;67,0356;14,75
2672,8;69,6758;14,8
2875,42;72,7037;14,85
3071,64;76,1577;14,9
3254,73;80,0747;14,95
3416,86;84,4864;15
3549,38;89,4151;15,05
3643,3;94,8683;15,1
3690,04;100,832;15,15
3682,37;107,265;15,2
3615,48;114,093;15,25
3488,1;121,202;15,3
3303,22;128,445;15,35
3068,32;135,646;15,4
2794,88;142,614;15,45
2497,13;149,159;15,5
2190,24;155,117;15,55
1888,44;160,361;15,6
1603,47;164,814;15,65
1343,65;168,451;15,7
1113,71;171,294;15,75
915,212;173,396;15,8
747,279;174,836;15,85
607,471;175,701;15,9
492,506;176,078;15,95
398,833;176,052;16
323,003;175,696;16,05
261,878;175,074;16,1
212,728;174,24;16,15
173,245;173,239;16,2
141,525;172,107;16,25
116,012;170,873;16,3
95,4571;169,561;16,35
78,857;168,189;16,4
65,4141;166,772;16,45
54,4945;165,323;16,5
45,5952;163,85;16,55
38,3171;162,36;16,6
32,3434;160,861;16,65
27,4223;159,357;16,7
23,353;157,851;16,75
19,9756;156,346;16,8
17,1617;154,845;16,85
14,8087;153,349;16,9
12,8336;151,861;16,95
11,1697;150,382;17
9,76279;148,912;17,05
8,569;147,451;17,1
7,55247;146,002;17,15
6,6839;144,564;17,2
5,93924;143,138;17,25
5,29872;141,724;17,3
4,74602;140,321;17,35
4,2676;138,931;17,4
3,85224;137,554;17,45
3,49058;136,189;17,5
3,17477;134,837;17,55
2,89828;133,497;17,6
2,65557;132,17;17,65
2,442;130,855;17,7
2,25363;129,553;17,75
2,08713;128,263;17,8
1,93965;126,986;17,85
1,8088;125,721;17,9
1,69249;124,468;17,95
1,58896;123,228;18
1,49669;121,999;18,05
1,41437;120,783;18,1
1,34088;119,579;18,15
1,27525;118,386;18,2
1,21663;117,205;18,25
1,1643;116,036;18,3
1,11763;114,878;18,35
1,07605;113,732;18,4
1,03911;112,597;18,45
1,00639;111,474;18,5
0,977521;110,361;18,55
0,9522;109,26;18,6
0,930158;108,169;18,65
0,911161;107,09;18,7
0,895012;106,021;18,75
0,881541;104,962;18,8
0,870604;103,914;18,85
0,862085;102,877;18,9
0,855884;101,85;18,95
0,851925;100,833;19
0,85015;99,8268;19,05
0,850518;98,8302;19,1
0,853005;97,8436;19,15
0,857604;96,8668;19,2
0,864321;95,8998;19,25
0,873181;94,9425;19,3
0,884221;93,9947;19,35
0,897496;93,0564;19,4
0,913076;92,1275;19,45
0,931046;91,2079;19,5
0,951511;90,2976;19,55
